Etunimi;Lukumäärä;;;
Marleen;40;;;
Melike;40;;;
Mette-Maria;40;;;
Minta;40;;;
Nguyet;40;;;
Nhung;40;;;
Nikola;40;;;
Ollintytär;40;;;
Otava;40;;;
Rabia;40;;;
Reina;40;;;
Sabrin;40;;;
Samintytär;40;;;
Sari-Maarit;40;;;
Satu-Sisko;40;;;
Shirley;40;;;
Suad;40;;;
Tiia-Riina;40;;;
Tiina-Marja;40;;;
Tuana;40;;;
Villa;40;;;
Vineta;40;;;
Wambui;40;;;
Abdul;39;;;
Adrienne;39;;;
Agafia;39;;;
Alaa;39;;;
Annasofia;39;;;
Anu-Liisa;39;;;
Belle;39;;;
Binta;39;;;
Caitlin;39;;;
Dawn;39;;;
Elviina;39;;;
Esantytär;39;;;
Evgeniia;39;;;
Francisca;39;;;
Henna-Maija;39;;;
Iida-Lotta;39;;;
Iida-Maija;39;;;
Ilkantytär;39;;;
Illuusia;39;;;
Ivanovna;39;;;
Kalla;39;;;
Kara;39;;;
Katharine;39;;;
Kieu;39;;;
Kiisa;39;;;
Kirta;39;;;
Leena-Mari;39;;;
Luana;39;;;
Mari-Leena;39;;;
Mari-Louise;39;;;
Marjoriitta;39;;;
Mary-Anne;39;;;
Miia-Marika;39;;;
Naemi;39;;;
Najmo;39;;;
Neena;39;;;
Nicoletta;39;;;
Noel;39;;;
Oliwia;39;;;
Pi;39;;;
Pippa;39;;;
Pomeliina;39;;;
Rebeca;39;;;
Rosamaria;39;;;
Saara-Kaisa;39;;;
Sarai;39;;;
Sargit;39;;;
Sini-Maarit;39;;;
Siro;39;;;
Tu;39;;;
Valencia;39;;;
Varma;39;;;
Adel;38;;;
Agnetha;38;;;
Airiina;38;;;
Anab;38;;;
Anais;38;;;
Anilla;38;;;
Anni-Leena;38;;;
Apila;38;;;
Catariina;38;;;
Chioma;38;;;
del;38;;;
Eedi;38;;;
Eevamaija;38;;;
Else-May;38;;;
Emilija;38;;;
Emma-Liisa;38;;;
Erikka;38;;;
Franciska;38;;;
Geraldine;38;;;
Gun-Marie;38;;;
Iidamaria;38;;;
Inca;38;;;
Inga-Liisa;38;;;
Inge-Britt;38;;;
Jenifer;38;;;
Jounintytär;38;;;
Kaiho;38;;;
Kateryna;38;;;
Lien;38;;;
Madleena;38;;;
Mairit;38;;;
Maissi;38;;;
Marjuska;38;;;
Martine;38;;;
Mireille;38;;;
Mirja-Riitta;38;;;
Mohamad;38;;;
Molla;38;;;
Nan;38;;;
Natalija;38;;;
Nenne;38;;;
Ristontytär;38;;;
Roosa-Mari;38;;;
Saara-Sofia;38;;;
Selda;38;;;
Selia;38;;;
Sickan;38;;;
Sini-Marja;38;;;
Sirpa-Leena;38;;;
Suvi-Tuulikki;38;;;
Tiara;38;;;
Tiia-Tuulia;38;;;
Ulla-Kaisa;38;;;
Xuan;38;;;
Ülle;38;;;
Yvette;38;;;
Zofia;38;;;
Adeleine;37;;;
Ai;37;;;
Aiju;37;;;
Aliida;37;;;
Anne-Maaret;37;;;
Anne-Marika;37;;;
Danica;37;;;
Ditte;37;;;
Elizabet;37;;;
Ellimaija;37;;;
Elona;37;;;
Emma-Kaisa;37;;;
Enneli;37;;;
Erja-Leena;37;;;
Erkintytär;37;;;
Eva-Kaarina;37;;;
Han;37;;;
Iida-Liisa;37;;;
Iida-Mari;37;;;
Iivi;37;;;
Ilham;37;;;
Iraida;37;;;
Iselin;37;;;
Jessie;37;;;
Kitte;37;;;
Kumari;37;;;
Larsdotter;37;;;
Leonor;37;;;
Liilia;37;;;
Liliane;37;;;
Lounatuuli;37;;;
Lumimarja;37;;;
Maria-Sofia;37;;;
Mertta;37;;;
Mirela;37;;;
Mustikka;37;;;
Natja;37;;;
Nikolina;37;;;
Pia-Kristiina;37;;;
Priska;37;;;
Pyry;37;;;
Rihanna;37;;;
Rosa-Marie;37;;;
Saija-Leena;37;;;
Sandy;37;;;
Sinaida;37;;;
Tapiontytär;37;;;
Tuija-Leena;37;;;
Wanjiku;37;;;
Adelé;36;;;
Agnete;36;;;
Aino-Emilia;36;;;
Aksiina;36;;;
Alea;36;;;
Alona;36;;;
Amadea;36;;;
Annemaria;36;;;
Anu-Mari;36;;;
Aureelia;36;;;
Biritta;36;;;
Briita;36;;;
Catherina;36;;;
Chris;36;;;
Cira;36;;;
Diem;36;;;
Eeva-Sisko;36;;;
Eija-Inkeri;36;;;
Elisia;36;;;
Ellamaria;36;;;
Emma-Leena;36;;;
Ene;36;;;
Enni-Maria;36;;;
Eva-Maija;36;;;
Eyvor;36;;;
Faye;36;;;
Frideborg;36;;;
Giovanna;36;;;
Giselle;36;;;
Gundel;36;;;
Gun-May;36;;;
Gun-Viol;36;;;
Hanna-Sofia;36;;;
Hannemari;36;;;
Heli-Maria;36;;;
Helina;36;;;
Hilta;36;;;
Jeena;36;;;
Jing;36;;;
Jolie;36;;;
Katya;36;;;
Kerttu-Liisa;36;;;
Kristiine;36;;;
Leigh;36;;;
Leticia;36;;;
Lilja-Maria;36;;;
Lucina;36;;;
Margitha;36;;;
Marle;36;;;
Meya;36;;;
Milou;36;;;
Mimma;36;;;
Minnaliisa;36;;;
Nikolaevna;36;;;
Oodi;36;;;
Petrina;36;;;
Salka;36;;;
Samsam;36;;;
Sima;36;;;
Smilla;36;;;
Suvituulia;36;;;
Sylvie;36;;;
Tetiana;36;;;
Unikko;36;;;
Valentine;36;;;
Venus;36;;;
Wivi;36;;;
Aija-Leena;35;;;
Amilda;35;;;
Anna-Julia;35;;;
Anna-Marie;35;;;
Arielle;35;;;
Aslög;35;;;
Bibi;35;;;
Blessing;35;;;
Britt-Inger;35;;;
Catrina;35;;;
Damla;35;;;
de;35;;;
Dolly;35;;;
Eliida;35;;;
Eugenie;35;;;
Gunni;35;;;
Hanna-Riina;35;;;
Hilja-Maria;35;;;
Jaana-Maria;35;;;
Josetta;35;;;
Léa;35;;;
Liban;35;;;
Linda-Marie;35;;;
Luciana;35;;;
Luz;35;;;
Lydmila;35;;;
Mansikka;35;;;
Marella;35;;;
Margherita;35;;;
Mária;35;;;
Marike;35;;;
Markitta;35;;;
Merikukka;35;;;
Muna;35;;;
Munira;35;;;
Nimco;35;;;
Nura;35;;;
Olavi;35;;;
Omena;35;;;
Perla;35;;;
Reetta-Leena;35;;;
Roosamari;35;;;
Siena;35;;;
Suvi-Maarit;35;;;
Svanhild;35;;;
Tatyana;35;;;
Teija-Liisa;35;;;
Trine;35;;;
Tuuli-Maaria;35;;;
Ulla-Maarit;35;;;
Ullamari;35;;;
Yuliya;35;;;
Aasa;34;;;
Abdikarim;34;;;
Abdirisaq;34;;;
Adelin;34;;;
Aleyna;34;;;
Annabell;34;;;
Anna-Pauliina;34;;;
Annemi;34;;;
Anu-Leena;34;;;
Arianne;34;;;
Athina;34;;;
Crystal;34;;;
Daniel;34;;;
De;34;;;
Devi;34;;;
Donya;34;;;
Edvina;34;;;
Eeri;34;;;
Faadumo;34;;;
Faisal;34;;;
Fransina;34;;;
Georgia;34;;;
Halina;34;;;
Heather;34;;;
Henna-Maaria;34;;;
Hien;34;;;
Hilkka-Maija;34;;;
Ila;34;;;
Janelle;34;;;
Jiina;34;;;
Juhontytär;34;;;
Kassandra;34;;;
Leenu;34;;;
Lumi-Kukka;34;;;
Majbritt;34;;;
Marleene;34;;;
Meriem;34;;;
Meri-Helmi;34;;;
Mirigli;34;;;
Moira;34;;;
Natacha;34;;;
Natasia;34;;;
Neera;34;;;
Nicolette;34;;;
Penny;34;;;
Raakkeli;34;;;
Riitta-Maria;34;;;
Sabriina;34;;;
Samiira;34;;;
Sanna-Marja;34;;;
Seija-Leena;34;;;
Sharif;34;;;
Silje;34;;;
Silvana;34;;;
Suvianna;34;;;
Suzanna;34;;;
Thilde;34;;;
Wilja;34;;;
Zohra;34;;;
Adine;33;;;
Aimee;33;;;
Amie;33;;;
Amna;33;;;
Aninka;33;;;
Annalisa;33;;;
Ann-Nina;33;;;
Aretta;33;;;
Asad;33;;;
Asli;33;;;
Athene;33;;;
Aurea;33;;;
Cam;33;;;
Chau;33;;;
Damaris;33;;;
Darya;33;;;
Dunia;33;;;
Eerontytär;33;;;
Eevakaisa;33;;;
Eeva-Riikka;33;;;
Eja;33;;;
Elektra;33;;;
Elfrida;33;;;
Elza;33;;;
Emeline;33;;;
Farhiyo;33;;;
Gisella;33;;;
Helfrid;33;;;
Helky;33;;;
Helny;33;;;
Holly;33;;;
Ida-Mari;33;;;
Israa;33;;;
Jarita;33;;;
Jasmiin;33;;;
Jemilia;33;;;
Karo;33;;;
Katy;33;;;
Kiia-Maria;33;;;
Kirsi-Leena;33;;;
Linnèa;33;;;
Lorin;33;;;
Luiza;33;;;
Lumo;33;;;
Mai-Britt;33;;;
Maj-Brit;33;;;
Mariliina;33;;;
Mari-Susanna;33;;;
Merihelmi;33;;;
Mimoza;33;;;
Narges;33;;;
Natasa;33;;;
Nida;33;;;
Ninetta;33;;;
Parisa;33;;;
Pasintytär;33;;;
Piita;33;;;
Reetta-Kaisa;33;;;
Reetta-Maria;33;;;
Robin;33;;;
Rosie;33;;;
Roxana;33;;;
Selin;33;;;
Shamso;33;;;
Shanti;33;;;
Sini-Sofia;33;;;
Tessaliina;33;;;
Tiiamari;33;;;
Tiija;33;;;
Ulla-Kaarina;33;;;
Ulla-Liisa;33;;;
Viviane;33;;;
Warda;33;;;
Zina;33;;;
Ailin;32;;;
Alesia;32;;;
Alfiina;32;;;
Anastasiya;32;;;
Anna-Bella;32;;;
Anna-Kristina;32;;;
Anne-Mai;32;;;
Ariane;32;;;
Astri;32;;;
Ayda;32;;;
Bernadette;32;;;
Björnsdotter;32;;;
Donia;32;;;
Edona;32;;;
Eeden;32;;;
Elke;32;;;
Ellimaria;32;;;
Elli-Sofia;32;;;
Esperanza;32;;;
Eva-Lena;32;;;
Havu;32;;;
Helea;32;;;
Ifeoma;32;;;
Iinu;32;;;
Ikram;32;;;
Inga-Lis;32;;;
Inga-Maria;32;;;
Inge-May;32;;;
Irén;32;;;
Jertta;32;;;
Jevgenia;32;;;
Kaarna;32;;;
Kathrin;32;;;
Kathy;32;;;
Kesäheinä;32;;;
Kia-Maria;32;;;
Kiki;32;;;
Kristi;32;;;
Kuutar;32;;;
Leena-Riitta;32;;;
Leena-Sisko;32;;;
Love;32;;;
M.;32;;;
Margaretta;32;;;
Marjariitta;32;;;
Martintytär;32;;;
Merilla;32;;;
Metsätähti;32;;;
Neila;32;;;
Neo;32;;;
Njeri;32;;;
Roya;32;;;
Sakura;32;;;
Salad;32;;;
Salman;32;;;
Sannamaija;32;;;
Sansa;32;;;
Seila;32;;;
Seynab;32;;;
Shahla;32;;;
Shannon;32;;;
Sirkkaliisa;32;;;
Sol;32;;;
Solange;32;;;
Suleiman;32;;;
Suzana;32;;;
Terontytär;32;;;
Tulikki;32;;;
Tuomontytär;32;;;
Tuttu;32;;;
Tähkä;32;;;
Vanda;32;;;
Zamzam;32;;;
Zehra;32;;;
Zsuzsanna;32;;;
Adette;31;;;
Adile;31;;;
Adnan;31;;;
Adrianna;31;;;
Aino-Mari;31;;;
Ajla;31;;;
Almiina;31;;;
Amaal;31;;;
Amara;31;;;
Aminata;31;;;
Anabel;31;;;
Ann-Catrine;31;;;
Anne-Maaria;31;;;
Anni-Helena;31;;;
Anzhelika;31;;;
Arma;31;;;
Aronia;31;;;
Artontytär;31;;;
Asia;31;;;
Asla;31;;;
Auriina;31;;;
Axelina;31;;;
Aziza;31;;;
Beerit;31;;;
Berivan;31;;;
Blanca;31;;;
Blanka;31;;;
Clare;31;;;
Emmanuelle;31;;;
Emmie;31;;;
Evangeline;31;;;
Faiza;31;;;
Grete;31;;;
Hai;31;;;
Hanaan;31;;;
Hilda-Maria;31;;;
Htoo;31;;;
Iija;31;;;
Iliana;31;;;
Isabela;31;;;
Isse;31;;;
Jerika;31;;;
Kasmira;31;;;
Laura-Maija;31;;;
Leonoora;31;;;
Liine;31;;;
Lis-Marie;31;;;
Lourdes;31;;;
Lucinda;31;;;
Maija-Sisko;31;;;
Maria-Riitta;31;;;
Maribel;31;;;
Mariet;31;;;
Marja-Anneli;31;;;
Marjo-Kaisa;31;;;
Miretta;31;;;
Muniira;31;;;
Naz;31;;;
Nicoline;31;;;
Olesia;31;;;
Petra-Maria;31;;;
Phoebe;31;;;
Piatta;31;;;
Ragnborg;31;;;
Rani;31;;;
Reet;31;;;
Ruuth;31;;;
Saara-Liisa;31;;;
Sadaf;31;;;
Sakina;31;;;
Sanna-Marika;31;;;
Sanna-Riitta;31;;;
Sari-Susanna;31;;;
Sea;31;;;
Sindi;31;;;
Sofija;31;;;
Taru-Tuulia;31;;;
Thien;31;;;
Tiina-Leena;31;;;
Ulfsdotter;31;;;
Uljana;31;;;
Viktorija;31;;;
Wairimu;31;;;
Wei;31;;;
Willow;31;;;
Abdikadir;30;;;
Abdulle;30;;;
Aino-Leena;30;;;
Aino-Marja;30;;;
Aliya;30;;;
Aliyah;30;;;
Amin;30;;;
Amrita;30;;;
Anju;30;;;
Ann-Cathrine;30;;;
Anne-Helena;30;;;
Anne-Leena;30;;;
Asra;30;;;
Augustiina;30;;;
Aziz;30;;;
Catharine;30;;;
Cleo;30;;;
Dinah;30;;;
Eiri;30;;;
Elisaveta;30;;;
Ema;30;;;
Emiliina;30;;;
Francine;30;;;
Hamid;30;;;
Hedwig;30;;;
Henna-Riitta;30;;;
Hue;30;;;
Irini;30;;;
Jarkontytär;30;;;
Jenni-Johanna;30;;;
Jia;30;;;
Kaja;30;;;
Keira;30;;;
Kendra;30;;;
Lam;30;;;
Latifa;30;;;
Leanne;30;;;
Liz;30;;;
Loretta;30;;;
Lowa;30;;;
Maggie;30;;;
Mairi;30;;;
Mari-Annika;30;;;
Marja-Lea;30;;;
Melika;30;;;
Meriel;30;;;
Mihaela;30;;;
Mio;30;;;
Musse;30;;;
Nabila;30;;;
Nea-Sofia;30;;;
Nele;30;;;
Noora-Emilia;30;;;
Oanh;30;;;
Otteljaana;30;;;
Rahmo;30;;;
Rawan;30;;;
Ripsa;30;;;
Robyn;30;;;
Salama;30;;;
Sallamaria;30;;;
Sannamaria;30;;;
Sannukka;30;;;
Saria;30;;;
Sariina;30;;;
Seija-Sisko;30;;;
Senny;30;;;
Sihaam;30;;;
Sini-Pilvi;30;;;
Sini-Vuokko;30;;;
Sky;30;;;
Su;30;;;
Tahiti;30;;;
Taikatuuli;30;;;
Teemuntytär;30;;;
Tetti;30;;;
Ulla-Britta;30;;;
Valeriia;30;;;
Vilna;30;;;
Yee;30;;;
Yousif;30;;;
Adelein;29;;;
Adil;29;;;
Aileen;29;;;
Alfhilda;29;;;
Ameliina;29;;;
Anastaasia;29;;;
Annariitta;29;;;
Annel;29;;;
Aukusta;29;;;
Aula;29;;;
Carelia;29;;;
Coco;29;;;
Dominika;29;;;
Dunja;29;;;
Eeva-Lotta;29;;;
Elicia;29;;;
Ellinore;29;;;
Elzbieta;29;;;
Farina;29;;;
Garita;29;;;
Hajar;29;;;
Hanne-Maarit;29;;;
Ilhan;29;;;
Ilsa;29;;;
Ioulia;29;;;
Izabelle;29;;;
Janintytär;29;;;
Janitta;29;;;
Janna-Mari;29;;;
Jonna-Riikka;29;;;
Josephina;29;;;
Josette;29;;;
Kadri;29;;;
Kaisi;29;;;
Kariitta;29;;;
Kaste-Helmi;29;;;
Laia;29;;;
Lilyan;29;;;
Lotta-Mari;29;;;
Lumi-Maria;29;;;
Lynne;29;;;
Lyra;29;;;
Maija-Kaarina;29;;;
Maira;29;;;
Margret;29;;;
Marie-Christine;29;;;
Marisanna;29;;;
Marsa;29;;;
Mayvor;29;;;
Michela;29;;;
Miia-Liisa;29;;;
Milla-Riina;29;;;
Muska;29;;;
Naana;29;;;
Nahid;29;;;
Nazanin;29;;;
Nikolajevna;29;;;
Otilia;29;;;
Phung;29;;;
Priya;29;;;
Rahaf;29;;;
Rene;29;;;
Rosabella;29;;;
Roxanne;29;;;
Salina;29;;;
Salvia;29;;;
Silja-Maria;29;;;
Silve;29;;;
Susannah;29;;;
Suvi-Elina;29;;;
Tabita;29;;;
Teressa;29;;;
Tiida;29;;;
Tiinamari;29;;;
Venla-Maria;29;;;
Adalina;28;;;
Agnesa;28;;;
Ahlam;28;;;
Aksa;28;;;
Aleksandria;28;;;
Amelié;28;;;
Anatoljevna;28;;;
Angeline;28;;;
Aniina;28;;;
Anna-Lea;28;;;
Anna-Leea;28;;;
Anna-Tuulia;28;;;
Anne-Maritta;28;;;
Ann-May;28;;;
Binte;28;;;
Carissa;28;;;
Charlene;28;;;
Christal;28;;;
Claudine;28;;;
Dia;28;;;
Dimitra;28;;;
Eeva-Helena;28;;;
Eila-Maija;28;;;
Elo;28;;;
Emmi-Kaisa;28;;;
Eulalia;28;;;
Evian;28;;;
Faduma;28;;;
Gunvi;28;;;
Hannariikka;28;;;
Hannelore;28;;;
Havin;28;;;
Heli-Marja;28;;;
Henna-Riina;28;;;
Hermine;28;;;
Hua;28;;;
Ihana;28;;;
Iidaliina;28;;;
Ing-Britt;28;;;
Ioana;28;;;
Iren;28;;;
Isatou;28;;;
Jansdotter;28;;;
Jella;28;;;
Jonina;28;;;
Jurjevna;28;;;
Karine;28;;;
Katja-Leena;28;;;
Kevät;28;;;
Kimmontytär;28;;;
Leena-Marjatta;28;;;
Leinikki;28;;;
Liis;28;;;
Liliia;28;;;
Lis;28;;;
Lissu;28;;;
Lotta-Emilia;28;;;
Luka;28;;;
Madonna;28;;;
Manal;28;;;
Maris;28;;;
Marisol;28;;;
Marjam;28;;;
Maryna;28;;;
Masoumeh;28;;;
Melian;28;;;
Melise;28;;;
Miina-Maria;28;;;
Miroslava;28;;;
Myriam;28;;;
Naimo;28;;;
Natalya;28;;;
Olive;28;;;
Olka;28;;;
Osmi;28;;;
Otteliana;28;;;
Petersdotter;28;;;
Precious;28;;;
Riia-Maria;28;;;
Riitta-Marja;28;;;
Ronia;28;;;
Rose-May;28;;;
Rosmariini;28;;;
Saili;28;;;
Saleh;28;;;
Sannaleena;28;;;
Saranna;28;;;
Sumu;28;;;
Susette;28;;;
Taiju;28;;;
Tiltu;28;;;
Tommintytär;28;;;
Triin;28;;;
Trinh;28;;;
Tutteli;28;;;
Vicky;28;;;
Weronika;28;;;
Wilhelmine;28;;;
Zenita;28;;;
Zoya;28;;;
Allegra;27;;;
Amela;27;;;
Amran;27;;;
Anahita;27;;;
Anna-Liina;27;;;
Anni-Lotta;27;;;
Anu-Kaisa;27;;;
Atieno;27;;;
Ayesha;27;;;
Carine;27;;;
Chiamaka;27;;;
Dorota;27;;;
Dua;27;;;
Dunya;27;;;
Einikki;27;;;
Ella-Maaria;27;;;
Elmina;27;;;
Elva;27;;;
Emmi-Noora;27;;;
Fatimah;27;;;
Hayat;27;;;
Henrita;27;;;
Hetastiina;27;;;
Hilla-Maaria;27;;;
Ida-Marie;27;;;
Indigo;27;;;
Isobel;27;;;
Ivanova;27;;;
Jalmiina;27;;;
Jamie;27;;;
Jenna-Riikka;27;;;
Joséphine;27;;;
Karlotta;27;;;
Kathrine;27;;;
Keren;27;;;
Kirsi-Marjut;27;;;
Kiuru;27;;;
Krisztina;27;;;
Lei;27;;;
Lis-Mari;27;;;
Mabel;27;;;
Maikku;27;;;
Market;27;;;
Mia-Marika;27;;;
Minnamaria;27;;;
Narin;27;;;
Nasteho;27;;;
Nata;27;;;
Piiku;27;;;
Pilvi-Sisko;27;;;
Pioni;27;;;
Piretta;27;;;
Prisilla;27;;;
Ranya;27;;;
Retriikka;27;;;
Riikka-Maija;27;;;
Saina;27;;;
Salwa;27;;;
Sanaa;27;;;
Sebastian;27;;;
Sidonia;27;;;
Siiri-Maria;27;;;
Sirin;27;;;
Stefani;27;;;
Sunniva;27;;;
Suvi-Anna;27;;;
Sätene;27;;;
Taisa;27;;;
Tien;27;;;
Tupu;27;;;
Ulrike;27;;;
Xin;27;;;
Yamina;27;;;
Yang;27;;;
Abdiaziz;26;;;
Adonika;26;;;
Akintytär;26;;;
Akviliina;26;;;
Amel;26;;;
Amine;26;;;
Amra;26;;;
Anna-Brita;26;;;
Anna-Katarina;26;;;
Annamaaria;26;;;
Annareetta;26;;;
Ann-Katrine;26;;;
Ann-Sophie;26;;;
Ariadne;26;;;
Asiya;26;;;
Beatta;26;;;
Bent;26;;;
Bonnie;26;;;
Cécile;26;;;
Cheryl;26;;;
Cristel;26;;;
Dao;26;;;
Destiny;26;;;
Diandra;26;;;
Eeti;26;;;
Ellevi;26;;;
Elodie;26;;;
Els-Maj;26;;;
Emely;26;;;
Emila;26;;;
Etna;26;;;
Florentina;26;;;
Heliä;26;;;
Henna-Liisa;26;;;
Hennamari;26;;;
Hoda;26;;;
Izabel;26;;;
Jadeliina;26;;;
Jamilla;26;;;
Jarmontytär;26;;;
Jerina;26;;;
Judy;26;;;
Juhani;26;;;
Karmen;26;;;
Kätlin;26;;;
Lii;26;;;
Liliya;26;;;
Lis-Britt;26;;;
Lorraine;26;;;
Lotta-Maaria;26;;;
Lumituuli;26;;;
Lumi-Tuuli;26;;;
Lusiina;26;;;
Malia;26;;;
Maliina;26;;;
Malle;26;;;
Manar;26;;;
Marutzella;26;;;
Maryanne;26;;;
Maureen;26;;;
Melodi;26;;;
Meriam;26;;;
Miia-Riikka;26;;;
Milla-Emilia;26;;;
Minna-Kristiina;26;;;
Miryam;26;;;
Muthoni;26;;;
Nafisa;26;;;
Nala;26;;;
Nani;26;;;
Nanja;26;;;
Neta;26;;;
Olesja;26;;;
Ophelia;26;;;
Pihka;26;;;
Pihla-Maria;26;;;
Päivi-Maria;26;;;
Päivi-Sisko;26;;;
Qamar;26;;;
Rasha;26;;;
Roosamaria;26;;;
Saara-Leena;26;;;
Salla-Maija;26;;;
Satu-Johanna;26;;;
Silke;26;;;
Silvi;26;;;
Sirppa;26;;;
Sofía;26;;;
Solin;26;;;
Talia;26;;;
Tari;26;;;
Teiju;26;;;
Thalia;26;;;
Theres;26;;;
Thérèse;26;;;
Tilhi;26;;;
Torhild;26;;;
Triinu;26;;;
Tulikukka;26;;;
Uyen;26;;;
Yi;26;;;
Aala;25;;;
Abd;25;;;
Abdillahi;25;;;
Abdinasir;25;;;
Abdirisak;25;;;
Abshir;25;;;
Ada-Emilia;25;;;
Afnan;25;;;
Aija-Liisa;25;;;
Ainokaisa;25;;;
Alicja;25;;;
Amaia;25;;;
Angeli;25;;;
Anna-Erika;25;;;
Astra;25;;;
Aysha;25;;;
Cariina;25;;;
Chantelle;25;;;
Christelle;25;;;
Colette;25;;;
Davina;25;;;
Elham;25;;;
Eli;25;;;
Eloni;25;;;
Eszter;25;;;
Evangelia;25;;;
Evianna;25;;;
Fatmire;25;;;
Floora;25;;;
Gabriele;25;;;
Giang;25;;;
Gullan;25;;;
Hanna-Kaarina;25;;;
Hayder;25;;;
Heli-Maarit;25;;;
Henna-Maarit;25;;;
Ikran;25;;;
Ilaria;25;;;
Ingemaj;25;;;
Ing-Mari;25;;;
Ira-Maria;25;;;
Jin;25;;;
Jinka;25;;;
Kamal;25;;;
Kamil;25;;;
Kenza;25;;;
Khaled;25;;;
Krystyna;25;;;
Laura-Emilia;25;;;
Lena-Maria;25;;;
Lidija;25;;;
Lill;25;;;
Lotta-Sofia;25;;;
Luca;25;;;
Maj-Gun;25;;;
Maretta;25;;;
Mari-Elina;25;;;
Mari-Ella;25;;;
Mari-Jaana;25;;;
Marjeli;25;;;
Markuksentytär;25;;;
Marusja;25;;;
Marya;25;;;
Mika;25;;;
Minna-Marika;25;;;
Mirjaana;25;;;
Morgan;25;;;
Néa;25;;;
Neva;25;;;
Nuura;25;;;
Olesya;25;;;
Paw;25;;;
Pearl;25;;;
Pia-Sofia;25;;;
Piela;25;;;
Ragna;25;;;
Raija-Riitta;25;;;
Raissa;25;;;
Riittaliisa;25;;;
Risten;25;;;
Rode;25;;;
Saeed;25;;;
Salima;25;;;
Satu-Susanna;25;;;
Siv-Britt;25;;;
Sunneva;25;;;
Syksy;25;;;
Taika-Tuulia;25;;;
Taini;25;;;
Tiinu;25;;;
Titta-Maria;25;;;
Tomintytär;25;;;
Tonintytär;25;;;
Vanesa;25;;;
Vasiljevna;25;;;
Wai;25;;;
Abdikarin;24;;;
Abed;24;;;
Adora;24;;;
Aiko;24;;;
Alanna;24;;;
Allison;24;;;
Almira;24;;;
Althea;24;;;
Ananda;24;;;
Anna-Elisa;24;;;
Anni-Ilona;24;;;
Anu-Maija;24;;;
Arlinda;24;;;
Arta;24;;;
Asal;24;;;
Aure;24;;;
Auvikki;24;;;
Avelina;24;;;
Borisovna;24;;;
Cathrin;24;;;
Clarisse;24;;;
Cora;24;;;
Dilek;24;;;
Eeli;24;;;
Eemil;24;;;
Eevamari;24;;;
Eliisabeth;24;;;
Elinda;24;;;
Elli-Mari;24;;;
Enne-Liisa;24;;;
Esikko;24;;;
Esti;24;;;
Febe;24;;;
Fei;24;;;
Gilda;24;;;
Gullevi;24;;;
Hadi;24;;;
Hashim;24;;;
Ija;24;;;
Inara;24;;;
Inas;24;;;
Inès;24;;;
Inni;24;;;
Irène;24;;;
Isa-Maria;24;;;
Jarnontytär;24;;;
Jennimari;24;;;
Joa;24;;;
Jonasdotter;24;;;
Júlia;24;;;
Justine;24;;;
Kaariina;24;;;
Katherina;24;;;
Kerli;24;;;
Kirsi-Maija;24;;;
Kirsimaria;24;;;
Laure;24;;;
Leina;24;;;
Liina-Lotta;24;;;
Livian;24;;;
Lou;24;;;
Lumiella;24;;;
Mahmood;24;;;
Maijaleena;24;;;
Mara;24;;;
Marii;24;;;
Marijaana;24;;;
Mari-Kaisa;24;;;
Mariska;24;;;
Marjan;24;;;
Merilin;24;;;
Mihailovna;24;;;
Militsa;24;;;
Milona;24;;;
Min;24;;;
Ming;24;;;
Mitja;24;;;
Mona-Maria;24;;;
Myra;24;;;
Nadya;24;;;
Nerea;24;;;
Nesrin;24;;;
Ngozi;24;;;
Niika;24;;;
Nike;24;;;
Paavontytär;24;;;
Paris;24;;;
Patrizia;24;;;
Petriikka;24;;;
Pilar;24;;;
Pipa;24;;;
Päivi-Helena;24;;;
Päivätär;24;;;
Quyen;24;;;
Randa;24;;;
Rebekah;24;;;
Remi;24;;;
Rosario;24;;;
Sahro;24;;;
Saritta;24;;;
Sasa;24;;;
Sena;24;;;
Sergeevna;24;;;
Shahad;24;;;
Shani;24;;;
Shania;24;;;
Sheikh;24;;;
Sirkka-Maija;24;;;
Sirpa-Riitta;24;;;
Sofja;24;;;
Sulamit;24;;;
Sultan;24;;;
Summer;24;;;
Sunita;24;;;
Suvi-Sisko;24;;;
Thilda;24;;;
Thomasdotter;24;;;
Tuija-Riitta;24;;;
Uuna;24;;;
Valerija;24;;;
Varpu-Leena;24;;;
Yagmur;24;;;
Zanna;24;;;
Zoé;24;;;
A.;23;;;
Aamina;23;;;
Abdallah;23;;;
Abdiasis;23;;;
Adelei;23;;;
Adelma;23;;;
Aino-Ilona;23;;;
Ainoliisa;23;;;
Andreea;23;;;
Anja-Maija;23;;;
Annelise;23;;;
Anselika;23;;;
Ansku;23;;;
Antoniina;23;;;
Axa;23;;;
Berith;23;;;
Caisa;23;;;
Charlie;23;;;
Dafina;23;;;
Dalila;23;;;
Dieu;23;;;
Edviina;23;;;
Efia;23;;;
Egzona;23;;;
Emmaleena;23;;;
Emma-Liina;23;;;
Ennika;23;;;
Enni-Sofia;23;;;
Enny;23;;;
Erza;23;;;
Fatime;23;;;
Fredriksdotter;23;;;
Haji;23;;;
Hayley;23;;;
Ibtisam;23;;;
Ida-Kaisa;23;;;
Ida-Maija;23;;;
Inka-Riina;23;;;
Irem;23;;;
Ismahan;23;;;
Ivanka;23;;;
James;23;;;
Jeanna;23;;;
Jekateriina;23;;;
Jesse;23;;;
